Freq.	V(vout)
5.64936974812129e-02	(-5.49852425271602e-02dB,-6.44013895763413e+00°)
5.66239289038079e-02	(-5.52374356578942e-02dB,-6.45485985527290e+00°)
5.67544605408373e-02	(-5.54907781138389e-02dB,-6.46961382935394e+00°)
5.68852930843667e-02	(-5.57452750653354e-02dB,-6.48440095027476e+00°)
5.70164272280572e-02	(-5.60009317053713e-02dB,-6.49922128855575e+00°)
5.71478636671691e-02	(-5.62577532496684e-02dB,-6.51407491484018e+00°)
5.72796030985653e-02	(-5.65157449367754e-02dB,-6.52896189989424e+00°)
5.74116462207151e-02	(-5.67749120281732e-02dB,-6.54388231460706e+00°)
5.75439937336980e-02	(-5.70352598083563e-02dB,-6.55883622999071e+00°)
5.76766463392073e-02	(-5.72967935849278e-02dB,-6.57382371718027e+00°)
5.78096047405540e-02	(-5.75595186887079e-02dB,-6.58884484743377e+00°)
5.79428696426703e-02	(-5.78234404738221e-02dB,-6.60389969213224e+00°)
5.80764417521133e-02	(-5.80885643177870e-02dB,-6.61898832277973e+00°)
5.82103217770692e-02	(-5.83548956216278e-02dB,-6.63411081100334e+00°)
5.83445104273565e-02	(-5.86224398099486e-02dB,-6.64926722855314e+00°)
5.84790084144301e-02	(-5.88912023310586e-02dB,-6.66445764730229e+00°)
5.86138164513848e-02	(-5.91611886570429e-02dB,-6.67968213924695e+00°)
5.87489352529596e-02	(-5.94324042838766e-02dB,-6.69494077650636e+00°)
5.88843655355408e-02	(-5.97048547315145e-02dB,-6.71023363132277e+00°)
5.90201080171662e-02	(-5.99785455439980e-02dB,-6.72556077606150e+00°)
5.91561634175292e-02	(-6.02534822895423e-02dB,-6.74092228321090e+00°)
5.92925324579817e-02	(-6.05296705606412e-02dB,-6.75631822538235e+00°)
5.94292158615389e-02	(-6.08071159741720e-02dB,-6.77174867531028e+00°)
5.95662143528827e-02	(-6.10858241714882e-02dB,-6.78721370585212e+00°)
5.97035286583653e-02	(-6.13658008185140e-02dB,-6.80271338998834e+00°)
5.98411595060135e-02	(-6.16470516058587e-02dB,-6.81824780082239e+00°)
5.99791076255324e-02	(-6.19295822489074e-02dB,-6.83381701158073e+00°)
6.01173737483093e-02	(-6.22133984879269e-02dB,-6.84942109561276e+00°)
6.02559586074172e-02	(-6.24985060881620e-02dB,-6.86506012639086e+00°)
6.03948629376194e-02	(-6.27849108399446e-02dB,-6.88073417751034e+00°)
6.05340874753727e-02	(-6.30726185587827e-02dB,-6.89644332268944e+00°)
6.06736329588318e-02	(-6.33616350854850e-02dB,-6.91218763576926e+00°)
6.08135001278530e-02	(-6.36519662862407e-02dB,-6.92796719071380e+00°)
6.09536897239981e-02	(-6.39436180527355e-02dB,-6.94378206160987e+00°)
6.10942024905383e-02	(-6.42365963022438e-02dB,-6.95963232266710e+00°)
6.12350391724584e-02	(-6.45309069777565e-02dB,-6.97551804821792e+00°)
6.13762005164605e-02	(-6.48265560480571e-02dB,-6.99143931271748e+00°)
6.15176872709678e-02	(-6.51235495078423e-02dB,-7.00739619074364e+00°)
6.16595001861292e-02	(-6.54218933778246e-02dB,-7.02338875699695e+00°)
6.18016400138225e-02	(-6.57215937048307e-02dB,-7.03941708630058e+00°)
6.19441075076590e-02	(-6.60226565619210e-02dB,-7.05548125360029e+00°)
6.20869034229872e-02	(-6.63250880484781e-02dB,-7.07158133396440e+00°)
6.22300285168967e-02	(-6.66288942903281e-02dB,-7.08771740258373e+00°)
6.23734835482226e-02	(-6.69340814398388e-02dB,-7.10388953477153e+00°)
6.25172692775492e-02	(-6.72406556760314e-02dB,-7.12009780596349e+00°)
6.26613864672142e-02	(-6.75486232046793e-02dB,-7.13634229171762e+00°)
6.28058358813124e-02	(-6.78579902584351e-02dB,-7.15262306771425e+00°)
6.29506182857003e-02	(-6.81687630969136e-02dB,-7.16894020975593e+00°)
6.30957344479998e-02	(-6.84809480068198e-02dB,-7.18529379376740e+00°)
6.32411851376024e-02	(-6.87945513020430e-02dB,-7.20168389579552e+00°)
6.33869711256731e-02	(-6.91095793237828e-02dB,-7.21811059200920e+00°)
6.35330931851547e-02	(-6.94260384406479e-02dB,-7.23457395869935e+00°)
6.36795520907718e-02	(-6.97439350487615e-02dB,-7.25107407227877e+00°)
6.38263486190351e-02	(-7.00632755718797e-02dB,-7.26761100928216e+00°)
6.39734835482450e-02	(-7.03840664615066e-02dB,-7.28418484636595e+00°)
6.41209576584963e-02	(-7.07063141969927e-02dB,-7.30079566030829e+00°)
6.42687717316821e-02	(-7.10300252856519e-02dB,-7.31744352800897e+00°)
6.44169265514978e-02	(-7.13552062628803e-02dB,-7.33412852648930e+00°)
6.45654229034455e-02	(-7.16818636922551e-02dB,-7.35085073289205e+00°)
6.47142615748383e-02	(-7.20100041656574e-02dB,-7.36761022448139e+00°)
6.48634433548037e-02	(-7.23396343033802e-02dB,-7.38440707864276e+00°)
6.50129690342889e-02	(-7.26707607542439e-02dB,-7.40124137288280e+00°)
6.51628394060640e-02	(-7.30033901957084e-02dB,-7.41811318482925e+00°)
6.53130552647270e-02	(-7.33375293339859e-02dB,-7.43502259223089e+00°)
6.54636174067072e-02	(-7.36731849041590e-02dB,-7.45196967295738e+00°)
6.56145266302702e-02	(-7.40103636702961e-02dB,-7.46895450499920e+00°)
6.57657837355216e-02	(-7.43490724255569e-02dB,-7.48597716646756e+00°)
6.59173895244117e-02	(-7.46893179923168e-02dB,-7.50303773559426e+00°)
6.60693448007391e-02	(-7.50311072222836e-02dB,-7.52013629073160e+00°)
6.62216503701556e-02	(-7.53744469966087e-02dB,-7.53727291035226e+00°)
6.63743070401703e-02	(-7.57193442260007e-02dB,-7.55444767304921e+00°)
6.65273156201535e-02	(-7.60658058508586e-02dB,-7.57166065753556e+00°)
6.66806769213415e-02	(-7.64138388413616e-02dB,-7.58891194264447e+00°)
6.68343917568407e-02	(-7.67634501976162e-02dB,-7.60620160732903e+00°)
6.69884609416318e-02	(-7.71146469497527e-02dB,-7.62352973066209e+00°)
6.71428852925744e-02	(-7.74674361580534e-02dB,-7.64089639183621e+00°)
6.72976656284108e-02	(-7.78218249130720e-02dB,-7.65830167016345e+00°)
6.74528027697712e-02	(-7.81778203357444e-02dB,-7.67574564507530e+00°)
6.76082975391771e-02	(-7.85354295775185e-02dB,-7.69322839612250e+00°)
6.77641507610464e-02	(-7.88946598204704e-02dB,-7.71075000297496e+00°)
6.79203632616973e-02	(-7.92555182774149e-02dB,-7.72831054542154e+00°)
6.80769358693530e-02	(-7.96180121920472e-02dB,-7.74591010336997e+00°)
6.82338694141457e-02	(-7.99821488390415e-02dB,-7.76354875684668e+00°)
6.83911647281216e-02	(-8.03479355241830e-02dB,-7.78122658599665e+00°)
6.85488226452448e-02	(-8.07153795844977e-02dB,-7.79894367108326e+00°)
6.87068440014018e-02	(-8.10844883883555e-02dB,-7.81670009248813e+00°)
6.88652296344062e-02	(-8.14552693356067e-02dB,-7.83449593071098e+00°)
6.90239803840027e-02	(-8.18277298577020e-02dB,-7.85233126636944e+00°)
6.91830970918721e-02	(-8.22018774178134e-02dB,-7.87020618019890e+00°)
6.93425806016353e-02	(-8.25777195109571e-02dB,-7.88812075305237e+00°)
6.95024317588580e-02	(-8.29552636641243e-02dB,-7.90607506590026e+00°)
6.96626514110552e-02	(-8.33345174363934e-02dB,-7.92406919983022e+00°)
6.98232404076954e-02	(-8.37154884190690e-02dB,-7.94210323604698e+00°)
6.99841996002055e-02	(-8.40981842357926e-02dB,-7.96017725587219e+00°)
7.01455298419752e-02	(-8.44826125426836e-02dB,-7.97829134074417e+00°)
7.03072319883614e-02	(-8.48687810284473e-02dB,-7.99644557221780e+00°)
7.04693068966927e-02	(-8.52566974145171e-02dB,-8.01464003196426e+00°)
7.06317554262741e-02	(-8.56463694551711e-02dB,-8.03287480177091e+00°)
7.07945784383917e-02	(-8.60378049376637e-02dB,-8.05114996354101e+00°)
7.09577767963167e-02	(-8.64310116823519e-02dB,-8.06946559929362e+00°)
7.11213513653107e-02	(-8.68259975428183e-02dB,-8.08782179116330e+00°)
7.12853030126297e-02	(-8.72227704060124e-02dB,-8.10621862139997e+00°)
7.14496326075290e-02	(-8.76213381923596e-02dB,-8.12465617236870e+00°)
7.16143410212678e-02	(-8.80217088559052e-02dB,-8.14313452654944e+00°)
7.17794291271137e-02	(-8.84238903844422e-02dB,-8.16165376653686e+00°)
7.19448978003475e-02	(-8.88278907996310e-02dB,-8.18021397504013e+00°)
7.21107479182674e-02	(-8.92337181571369e-02dB,-8.19881523488266e+00°)
7.22769803601944e-02	(-8.96413805467598e-02dB,-8.21745762900191e+00°)
7.24435960074764e-02	(-9.00508860925684e-02dB,-8.23614124044912e+00°)
7.26105957434928e-02	(-9.04622429530194e-02dB,-8.25486615238914e+00°)
7.27779804536596e-02	(-9.08754593211026e-02dB,-8.27363244810014e+00°)
7.29457510254340e-02	(-9.12905434244616e-02dB,-8.29244021097339e+00°)
7.31139083483189e-02	(-9.17075035255329e-02dB,-8.31128952451300e+00°)
7.32824533138675e-02	(-9.21263479216793e-02dB,-8.33018047233571e+00°)
7.34513868156885e-02	(-9.25470849453151e-02dB,-8.34911313817059e+00°)
7.36207097494505e-02	(-9.29697229640455e-02dB,-8.36808760585884e+00°)
7.37904230128870e-02	(-9.33942703807989e-02dB,-8.38710395935349e+00°)
7.39605275058006e-02	(-9.38207356339601e-02dB,-8.40616228271914e+00°)
7.41310241300685e-02	(-9.42491271975057e-02dB,-8.42526266013173e+00°)
7.43019137896469e-02	(-9.46794535811368e-02dB,-8.44440517587824e+00°)
7.44731973905756e-02	(-9.51117233304179e-02dB,-8.46358991435642e+00°)
7.46448758409833e-02	(-9.55459450269091e-02dB,-8.48281696007451e+00°)
7.48169500510920e-02	(-9.59821272883068e-02dB,-8.50208639765100e+00°)
7.49894209332221e-02	(-9.64202787685619e-02dB,-8.52139831181426e+00°)
7.51622894017970e-02	(-9.68604081580487e-02dB,-8.54075278740238e+00°)
7.53355563733481e-02	(-9.73025241836712e-02dB,-8.56014990936273e+00°)
7.55092227665197e-02	(-9.77466356090129e-02dB,-8.57958976275179e+00°)
7.56832895020737e-02	(-9.81927512344849e-02dB,-8.59907243273476e+00°)
7.58577575028946e-02	(-9.86408798974417e-02dB,-8.61859800458532e+00°)
7.60326276939943e-02	(-9.90910304723329e-02dB,-8.63816656368528e+00°)
7.62079010025173e-02	(-9.95432118708480e-02dB,-8.65777819552430e+00°)
7.63835783577451e-02	(-9.99974330420369e-02dB,-8.67743298569956e+00°)
7.65596606911016e-02	(-1.00453702972463e-01dB,-8.69713101991541e+00°)
7.67361489361578e-02	(-1.00912030686348e-01dB,-8.71687238398310e+00°)
7.69130440286368e-02	(-1.01372425245694e-01dB,-8.73665716382042e+00°)
7.70903469064188e-02	(-1.01834895750441e-01dB,-8.75648544545138e+00°)
7.72680585095460e-02	(-1.02299451338596e-01dB,-8.77635731500586e+00°)
7.74461797802275e-02	(-1.02766101186382e-01dB,-8.79627285871928e+00°)
7.76247116628448e-02	(-1.03234854508376e-01dB,-8.81623216293224e+00°)
7.78036551039559e-02	(-1.03705720557653e-01dB,-8.83623531409021e+00°)
7.79830110523013e-02	(-1.04178708625923e-01dB,-8.85628239874313e+00°)
7.81627804588084e-02	(-1.04653828043688e-01dB,-8.87637350354506e+00°)
7.83429642765965e-02	(-1.05131088180360e-01dB,-8.89650871525388e+00°)
7.85235634609825e-02	(-1.05610498444434e-01dB,-8.91668812073080e+00°)
7.87045789694851e-02	(-1.06092068283608e-01dB,-8.93691180694013e+00°)
7.88860117618306e-02	(-1.06575807184939e-01dB,-8.95717986094880e+00°)
7.90678627999576e-02	(-1.07061724674982e-01dB,-8.97749236992603e+00°)
7.92501330480222e-02	(-1.07549830319942e-01dB,-8.99784942114292e+00°)
7.94328234724031e-02	(-1.08040133725815e-01dB,-9.01825110197210e+00°)
7.96159350417068e-02	(-1.08532644538525e-01dB,-9.03869749988728e+00°)
7.97994687267725e-02	(-1.09027372444090e-01dB,-9.05918870246293e+00°)
7.99834255006776e-02	(-1.09524327168745e-01dB,-9.07972479737378e+00°)
8.01678063387427e-02	(-1.10023518479106e-01dB,-9.10030587239449e+00°)
8.03526122185364e-02	(-1.10524956182310e-01dB,-9.12093201539922e+00°)
8.05378441198813e-02	(-1.11028650126161e-01dB,-9.14160331436119e+00°)
8.07235030248584e-02	(-1.11534610199282e-01dB,-9.16231985735229e+00°)
8.09095899178127e-02	(-1.12042846331259e-01dB,-9.18308173254263e+00°)
8.10961057853585e-02	(-1.12553368492791e-01dB,-9.20388902820013e+00°)
8.12830516163843e-02	(-1.13066186695838e-01dB,-9.22474183269007e+00°)
8.14704284020583e-02	(-1.13581310993770e-01dB,-9.24564023447464e+00°)
8.16582371358335e-02	(-1.14098751481519e-01dB,-9.26658432211253e+00°)
8.18464788134532e-02	(-1.14618518295721e-01dB,-9.28757418425846e+00°)
8.20351544329559e-02	(-1.15140621614878e-01dB,-9.30860990966272e+00°)
8.22242649946812e-02	(-1.15665071659495e-01dB,-9.32969158717070e+00°)
8.24138115012742e-02	(-1.16191878692243e-01dB,-9.35081930572246e+00°)
8.26037949576918e-02	(-1.16721053018096e-01dB,-9.37199315435224e+00°)
8.27942163712073e-02	(-1.17252604984502e-01dB,-9.39321322218798e+00°)
8.29850767514160e-02	(-1.17786544981511e-01dB,-9.41447959845084e+00°)
8.31763771102408e-02	(-1.18322883441946e-01dB,-9.43579237245475e+00°)
8.33681184619371e-02	(-1.18861630841545e-01dB,-9.45715163360586e+00°)
8.35603018230984e-02	(-1.19402797699121e-01dB,-9.47855747140210e+00°)
8.37529282126618e-02	(-1.19946394576703e-01dB,-9.50000997543265e+00°)
8.39459986519132e-02	(-1.20492432079704e-01dB,-9.52150923537743e+00°)
8.41395141644929e-02	(-1.21040920857066e-01dB,-9.54305534100662e+00°)
8.43334757764009e-02	(-1.21591871601410e-01dB,-9.56464838218012e+00°)
8.45278845160023e-02	(-1.22145295049206e-01dB,-9.58628844884703e+00°)
8.47227414140328e-02	(-1.22701201980903e-01dB,-9.60797563104511e+00°)
8.49180475036045e-02	(-1.23259603221108e-01dB,-9.62971001890031e+00°)
8.51138038202107e-02	(-1.23820509638731e-01dB,-9.65149170262614e+00°)
8.53100114017319e-02	(-1.24383932147133e-01dB,-9.67332077252321e+00°)
8.55066712884413e-02	(-1.24949881704297e-01dB,-9.69519731897863e+00°)
8.57037845230098e-02	(-1.25518369312972e-01dB,-9.71712143246547e+00°)
8.59013521505124e-02	(-1.26089406020829e-01dB,-9.73909320354223e+00°)
8.60993752184328e-02	(-1.26663002920636e-01dB,-9.76111272285221e+00°)
8.62978547766697e-02	(-1.27239171150386e-01dB,-9.78318008112302e+00°)
8.64967918775419e-02	(-1.27817921893477e-01dB,-9.80529536916591e+00°)
8.66961875757942e-02	(-1.28399266378861e-01dB,-9.82745867787531e+00°)
8.68960429286026e-02	(-1.28983215881200e-01dB,-9.84967009822811e+00°)
8.70963589955805e-02	(-1.29569781721032e-01dB,-9.87192972128317e+00°)
8.72971368387835e-02	(-1.30158975264917e-01dB,-9.89423763818068e+00°)
8.74983775227159e-02	(-1.30750807925612e-01dB,-9.91659394014153e+00°)
8.77000821143357e-02	(-1.31345291162212e-01dB,-9.93899871846675e+00°)
8.79022516830606e-02	(-1.31942436480324e-01dB,-9.96145206453687e+00°)
8.81048873007735e-02	(-1.32542255432219e-01dB,-9.98395406981128e+00°)
8.83079900418283e-02	(-1.33144759616991e-01dB,-1.00065048258277e+01°)
8.85115609830555e-02	(-1.33749960680724e-01dB,-1.00291044242013e+01°)
8.87156012037679e-02	(-1.34357870316649e-01dB,-1.00517529566243e+01°)
8.89201117857666e-02	(-1.34968500265297e-01dB,-1.00744505148654e+01°)
8.91250938133463e-02	(-1.35581862314673e-01dB,-1.00971971907689e+01°)
8.93305483733011e-02	(-1.36197968300406e-01dB,-1.01199930762539e+01°)
8.95364765549309e-02	(-1.36816830105922e-01dB,-1.01428382633141e+01°)
8.97428794500463e-02	(-1.37438459662589e-01dB,-1.01657328440168e+01°)
8.99497581529749e-02	(-1.38062868949905e-01dB,-1.01886769105025e+01°)
9.01571137605670e-02	(-1.38690069995627e-01dB,-1.02116705549836e+01°)
9.03649473722014e-02	(-1.39320074875961e-01dB,-1.02347138697445e+01°)
9.05732600897912e-02	(-1.39952895715711e-01dB,-1.02578069471405e+01°)
9.07820530177897e-02	(-1.40588544688445e-01dB,-1.02809498795970e+01°)
9.09913272631962e-02	(-1.41227034016663e-01dB,-1.03041427596089e+01°)
9.12010839355620e-02	(-1.41868375971955e-01dB,-1.03273856797402e+01°)
9.14113241469959e-02	(-1.42512582875159e-01dB,-1.03506787326228e+01°)
9.16220490121708e-02	(-1.43159667096543e-01dB,-1.03740220109559e+01°)
9.18332596483289e-02	(-1.43809641055952e-01dB,-1.03974156075055e+01°)
9.20449571752878e-02	(-1.44462517222976e-01dB,-1.04208596151033e+01°)
9.22571427154470e-02	(-1.45118308117126e-01dB,-1.04443541266464e+01°)
9.24698173937928e-02	(-1.45777026307979e-01dB,-1.04678992350962e+01°)
9.26829823379054e-02	(-1.46438684415366e-01dB,-1.04914950334775e+01°)
9.28966386779640e-02	(-1.47103295109518e-01dB,-1.05151416148783e+01°)
9.31107875467534e-02	(-1.47770871111240e-01dB,-1.05388390724486e+01°)
9.33254300796694e-02	(-1.48441425192081e-01dB,-1.05625874993995e+01°)
9.35405674147254e-02	(-1.49114970174489e-01dB,-1.05863869890030e+01°)
9.37562006925581e-02	(-1.49791518931985e-01dB,-1.06102376345906e+01°)
9.39723310564338e-02	(-1.50471084389330e-01dB,-1.06341395295526e+01°)
9.41889596522541e-02	(-1.51153679522684e-01dB,-1.06580927673378e+01°)
9.44060876285622e-02	(-1.51839317359784e-01dB,-1.06820974414520e+01°)
9.46237161365491e-02	(-1.52528010980105e-01dB,-1.07061536454576e+01°)
9.48418463300595e-02	(-1.53219773515019e-01dB,-1.07302614729728e+01°)
9.50604793655978e-02	(-1.53914618147982e-01dB,-1.07544210176702e+01°)
9.52796164023348e-02	(-1.54612558114678e-01dB,-1.07786323732769e+01°)
9.54992586021131e-02	(-1.55313606703210e-01dB,-1.08028956335729e+01°)
9.57194071294539e-02	(-1.56017777254248e-01dB,-1.08272108923903e+01°)
9.59400631515627e-02	(-1.56725083161216e-01dB,-1.08515782436129e+01°)
9.61612278383358e-02	(-1.57435537870435e-01dB,-1.08759977811750e+01°)
9.63829023623663e-02	(-1.58149154881320e-01dB,-1.09004695990604e+01°)
9.66050878989505e-02	(-1.58865947746532e-01dB,-1.09249937913018e+01°)
9.68277856260940e-02	(-1.59585930072147e-01dB,-1.09495704519798e+01°)
9.70509967245180e-02	(-1.60309115517826e-01dB,-1.09741996752218e+01°)
9.72747223776654e-02	(-1.61035517796990e-01dB,-1.09988815552016e+01°)
9.74989637717075e-02	(-1.61765150676988e-01dB,-1.10236161861379e+01°)
9.77237220955498e-02	(-1.62498027979256e-01dB,-1.10484036622938e+01°)
9.79489985408386e-02	(-1.63234163579495e-01dB,-1.10732440779755e+01°)
9.81747943019670e-02	(-1.63973571407845e-01dB,-1.10981375275318e+01°)
9.84011105760819e-02	(-1.64716265449044e-01dB,-1.11230841053528e+01°)
9.86279485630895e-02	(-1.65462259742605e-01dB,-1.11480839058692e+01°)
9.88553094656623e-02	(-1.66211568382985e-01dB,-1.11731370235510e+01°)
9.90831944892451e-02	(-1.66964205519752e-01dB,-1.11982435529069e+01°)
9.93116048420616e-02	(-1.67720185357755e-01dB,-1.12234035884832e+01°)
9.95405417351208e-02	(-1.68479522157304e-01dB,-1.12486172248627e+01°)
9.97700063822234e-02	(-1.69242230234328e-01dB,-1.12738845566637e+01°)
9.99999999999680e-02	(-1.70008323960553e-01dB,-1.12992056785394e+01°)
1.00230523807758e-01	(-1.70777817763666e-01dB,-1.13245806851763e+01°)
1.00461579027807e-01	(-1.71550726127496e-01dB,-1.13500096712936e+01°)
1.00693166885148e-01	(-1.72327063592174e-01dB,-1.13754927316421e+01°)
1.00925288607636e-01	(-1.73106844754313e-01dB,-1.14010299610029e+01°)
1.01157945425957e-01	(-1.73890084267169e-01dB,-1.14266214541869e+01°)
1.01391138573635e-01	(-1.74676796840825e-01dB,-1.14522673060331e+01°)
1.01624869287037e-01	(-1.75466997242347e-01dB,-1.14779676114082e+01°)
1.01859138805379e-01	(-1.76260700295968e-01dB,-1.15037224652050e+01°)
1.02093948370735e-01	(-1.77057920883254e-01dB,-1.15295319623417e+01°)
1.02329299228043e-01	(-1.77858673943274e-01dB,-1.15553961977604e+01°)
1.02565192625108e-01	(-1.78662974472775e-01dB,-1.15813152664265e+01°)
1.02801629812614e-01	(-1.79470837526345e-01dB,-1.16072892633275e+01°)
1.03038612044129e-01	(-1.80282278216598e-01dB,-1.16333182834714e+01°)
1.03276140576107e-01	(-1.81097311714335e-01dB,-1.16594024218863e+01°)
1.03514216667901e-01	(-1.81915953248715e-01dB,-1.16855417736187e+01°)
1.03752841581768e-01	(-1.82738218107437e-01dB,-1.17117364337329e+01°)
1.03992016582873e-01	(-1.83564121636900e-01dB,-1.17379864973094e+01°)
1.04231742939297e-01	(-1.84393679242375e-01dB,-1.17642920594438e+01°)
1.04472021922046e-01	(-1.85226906388191e-01dB,-1.17906532152460e+01°)
1.04712854805056e-01	(-1.86063818597884e-01dB,-1.18170700598387e+01°)
1.04954242865198e-01	(-1.86904431454388e-01dB,-1.18435426883564e+01°)
1.05196187382288e-01	(-1.87748760600197e-01dB,-1.18700711959441e+01°)
1.05438689639092e-01	(-1.88596821737536e-01dB,-1.18966556777562e+01°)
1.05681750921332e-01	(-1.89448630628540e-01dB,-1.19232962289552e+01°)
1.05925372517695e-01	(-1.90304203095412e-01dB,-1.19499929447108e+01°)
1.06169555719838e-01	(-1.91163555020608e-01dB,-1.19767459201981e+01°)
1.06414301822397e-01	(-1.92026702347003e-01dB,-1.20035552505969e+01°)
